Regiao;Estado;Municipio;Revenda;CNPJ;Produto;Data da Coleta;Valor de Venda;Bandeira
SE;SP;CAMPINAS;POSTO ECO-2000 LTDA; 68.077.981/0001-09;ETANOL;02/01/2025;3,89;IPIRANGA
SE;SP;CAMPINAS;COMERCIAL PRESIDENTE JUSCELINO LTDA; 53.631.297/0001-50;GASOLINA;02/01/2025;5,97;BRANCA
SE;SP;CAMPINAS;COMERCIAL PRESIDENTE JUSCELINO LTDA; 53.631.297/0001-50;ETANOL;02/01/2025;3,97;BRANCA
SE;SP;GARCA;POSTO AVENIDA DE GARCA LTDA; 04.034.851/0001-06;GASOLINA;02/01/2025;5,79;BRANCA
SE;SP;GARCA;POSTO AVENIDA DE GARCA LTDA; 04.034.851/0001-06;ETANOL;02/01/2025;3,79;BRANCA
SE;SP;GARCA;AUTO POSTO MAJESTIC DE GARCA LTDA; 01.839.423/0001-62;GASOLINA;02/01/2025;5,79;BRANCA
SE;SP;GARCA;AUTO POSTO MAJESTIC DE GARCA LTDA; 01.839.423/0001-62;ETANOL;02/01/2025;3,79;BRANCA
SE;SP;GARCA;PETROGARCA AUTO POSTO LIMITADA; 47.645.874/0001-60;GASOLINA;02/01/2025;5,99;RAIZEN
SE;SP;GARCA;PETROGARCA AUTO POSTO LIMITADA; 47.645.874/0001-60;ETANOL;02/01/2025;3,89;RAIZEN
SE;SP;GARCA;AUTO POSTO RANELI GARCA LTDA; 72.812.795/0001-43;GASOLINA;02/01/2025;6,29;VIBRA
SE;SP;GARCA;AUTO POSTO RANELI GARCA LTDA; 72.812.795/0001-43;DIESEL S10;02/01/2025;6,54;VIBRA
SE;SP;GARCA;AUTO POSTO LÚDIO LTDA; 02.337.920/0001-25;GASOLINA;02/01/2025;5,89;BRANCA
SE;SP;GARCA;AUTO POSTO LÚDIO LTDA; 02.337.920/0001-25;ETANOL;02/01/2025;3,84;BRANCA
SE;SP;ITAQUAQUECETUBA;AUTO POSTO MIRANDELLA LTDA; 06.197.217/0001-10;GASOLINA;02/01/2025;5,99;IPIRANGA
SE;SP;ITAQUAQUECETUBA;AUTO POSTO MIRANDELLA LTDA; 06.197.217/0001-10;DIESEL S10;02/01/2025;6,09;IPIRANGA
SE;SP;ITAQUAQUECETUBA;AUTO POSTO MIRANDELLA LTDA; 06.197.217/0001-10;ETANOL;02/01/2025;3,99;IPIRANGA
SE;SP;ITAQUAQUECETUBA;AUTO POSTO PALADI EIRELI; 05.497.073/0001-54;GASOLINA;02/01/2025;5,99;ALE
SE;SP;ITAQUAQUECETUBA;AUTO POSTO PALADI EIRELI; 05.497.073/0001-54;DIESEL S10;02/01/2025;6,09;ALE
SE;SP;ITAQUAQUECETUBA;AUTO POSTO PALADI EIRELI; 05.497.073/0001-54;ETANOL;02/01/2025;3,99;ALE
SE;SP;ITAQUAQUECETUBA;' BG NORTE PETROLEO LTDA ''; 04.890.965/0001-58;GASOLINA;02/01/2025;6,47;VIBRA
SE;SP;ITAQUAQUECETUBA;' BG NORTE PETROLEO LTDA ''; 04.890.965/0001-58;DIESEL S10;02/01/2025;6,49;VIBRA
SE;SP;ITAQUAQUECETUBA;' BG NORTE PETROLEO LTDA ''; 04.890.965/0001-58;ETANOL;02/01/2025;4,49;VIBRA
SE;SP;ITAQUAQUECETUBA;POSTO DE SERVICOS NOVA ITAQUA LTDA; 02.185.969/0001-00;GASOLINA;02/01/2025;5,89;IPIRANGA
SE;SP;ITAQUAQUECETUBA;POSTO DE SERVICOS NOVA ITAQUA LTDA; 02.185.969/0001-00;DIESEL S10;02/01/2025;6,09;IPIRANGA
SE;SP;ITAQUAQUECETUBA;POSTO DE SERVICOS NOVA ITAQUA LTDA; 02.185.969/0001-00;ETANOL;02/01/2025;3,89;IPIRANGA
SE;SP;ITAQUAQUECETUBA;CENTRO AUTOMOTIVO PORTAL DE ARUJA LTDA; 04.308.654/0001-38;GASOLINA;02/01/2025;5,69;BRANCA
SE;SP;ITAQUAQUECETUBA;CENTRO AUTOMOTIVO PORTAL DE ARUJA LTDA; 04.308.654/0001-38;DIESEL S10;02/01/2025;5,99;BRANCA
SE;SP;ITAQUAQUECETUBA;CENTRO AUTOMOTIVO PORTAL DE ARUJA LTDA; 04.308.654/0001-38;ETANOL;02/01/2025;3,79;BRANCA
SE;SP;ITAQUAQUECETUBA;AUTO POSTO TORNADO LTDA; 02.760.526/0001-03;GASOLINA;02/01/2025;6,09;IPIRANGA
SE;SP;ITAQUAQUECETUBA;AUTO POSTO TORNADO LTDA; 02.760.526/0001-03;DIESEL S10;02/01/2025;6,19;IPIRANGA
SE;SP;ITAQUAQUECETUBA;AUTO POSTO TORNADO LTDA; 02.760.526/0001-03;ETANOL;02/01/2025;3,99;IPIRANGA
SE;SP;PRAIA GRANDE;CENTRO AUTOMOTIVO OCEANO LTDA; 04.848.860/0001-30;GASOLINA;02/01/2025;6,05;BRANCA
SE;SP;PRAIA GRANDE;CENTRO AUTOMOTIVO OCEANO LTDA; 04.848.860/0001-30;DIESEL S10;02/01/2025;6,85;BRANCA
SE;SP;PRAIA GRANDE;CENTRO AUTOMOTIVO OCEANO LTDA; 04.848.860/0001-30;ETANOL;02/01/2025;4,05;BRANCA
SE;SP;PRESIDENTE PRUDENTE;CENTRO AUTOMOTIVO MARISTELA LTDA.; 08.211.188/0001-29;GASOLINA;02/01/2025;6,29;IPIRANGA
SE;SP;PRESIDENTE PRUDENTE;CENTRO AUTOMOTIVO MARISTELA LTDA.; 08.211.188/0001-29;DIESEL S10;02/01/2025;6,49;IPIRANGA
SE;SP;PRESIDENTE PRUDENTE;CENTRO AUTOMOTIVO MARISTELA LTDA.; 08.211.188/0001-29;ETANOL;02/01/2025;3,79;IPIRANGA
SE;SP;PRESIDENTE PRUDENTE;POSTO AVENIDA PRESIDENTE PRUDENTE LTDA; 48.809.784/0001-20;GASOLINA;02/01/2025;6,29;IPIRANGA
SE;SP;PRESIDENTE PRUDENTE;POSTO AVENIDA PRESIDENTE PRUDENTE LTDA; 48.809.784/0001-20;DIESEL S10;02/01/2025;6,39;IPIRANGA
SE;SP;PRESIDENTE PRUDENTE;POSTO AVENIDA PRESIDENTE PRUDENTE LTDA; 48.809.784/0001-20;ETANOL;02/01/2025;3,89;IPIRANGA
SE;SP;PRESIDENTE PRUDENTE;POSTO APEANO LTDA; 04.188.581/0001-98;GASOLINA;02/01/2025;6,17;BRANCA
SE;SP;PRESIDENTE PRUDENTE;POSTO APEANO LTDA; 04.188.581/0001-98;DIESEL S10;02/01/2025;6,07;BRANCA
SE;SP;PRESIDENTE PRUDENTE;POSTO APEANO LTDA; 04.188.581/0001-98;ETANOL;02/01/2025;3,77;BRANCA
SE;SP;PRESIDENTE PRUDENTE;POSTO LIDER DE PRESIDENTE PRUDENTE LTDA; 02.908.271/0001-75;GASOLINA;02/01/2025;5,79;BRANCA
SE;SP;PRESIDENTE PRUDENTE;POSTO LIDER DE PRESIDENTE PRUDENTE LTDA; 02.908.271/0001-75;DIESEL S10;02/01/2025;5,99;BRANCA
SE;SP;PRESIDENTE PRUDENTE;POSTO LIDER DE PRESIDENTE PRUDENTE LTDA; 02.908.271/0001-75;ETANOL;02/01/2025;3,59;BRANCA
SE;SP;TATUI;AUTO POSTO TATUIMAR LTDA; 01.925.649/0001-86;GASOLINA;02/01/2025;6,59;VIBRA
SE;SP;TATUI;AUTO POSTO TATUIMAR LTDA; 01.925.649/0001-86;DIESEL S10;02/01/2025;6,59;VIBRA
SE;SP;TATUI;AUTO POSTO TATUIMAR LTDA; 01.925.649/0001-86;ETANOL;02/01/2025;4,69;VIBRA
SE;SP;TATUI;AUTO POSTO COMENDADOR - MERCADO LTDA; 05.110.386/0001-08;GASOLINA;02/01/2025;5,49;BRANCA
SE;SP;TATUI;AUTO POSTO COMENDADOR - MERCADO LTDA; 05.110.386/0001-08;DIESEL S10;02/01/2025;5,74;BRANCA
SE;SP;TATUI;AUTO POSTO COMENDADOR - MERCADO LTDA; 05.110.386/0001-08;ETANOL;02/01/2025;3,69;BRANCA
SE;SP;TATUI;BARAO DE TATUI AUTO POSTO LTDA.; 00.901.372/0001-99;GASOLINA;02/01/2025;6,29;RAIZEN
SE;SP;TATUI;BARAO DE TATUI AUTO POSTO LTDA.; 00.901.372/0001-99;ETANOL;02/01/2025;4,29;RAIZEN
SE;SP;TATUI;AUTO POSTO MORRO DE TATUI LTDA; 03.557.367/0001-07;GASOLINA;02/01/2025;6,49;RAIZEN
SE;SP;TATUI;AUTO POSTO MORRO DE TATUI LTDA; 03.557.367/0001-07;DIESEL S10;02/01/2025;6,74;RAIZEN
SE;SP;TATUI;AUTO POSTO MORRO DE TATUI LTDA; 03.557.367/0001-07;ETANOL;02/01/2025;4,49;RAIZEN
SE;SP;TATUI;LIMA E DIB LTDA; 43.668.763/0001-18;GASOLINA;02/01/2025;6,59;VIBRA
SE;SP;TATUI;LIMA E DIB LTDA; 43.668.763/0001-18;DIESEL S10;02/01/2025;6,69;VIBRA
SE;SP;TATUI;LIMA E DIB LTDA; 43.668.763/0001-18;ETANOL;02/01/2025;4,69;VIBRA
SE;SP;TATUI;AUTO POSTO LUPERCIO DE ALMEIDA LTDA; 65.406.878/0001-77;DIESEL S10;02/01/2025;6,39;RAIZEN
SE;SP;TATUI;AUTO POSTO LUPERCIO DE ALMEIDA LTDA; 65.406.878/0001-77;ETANOL;02/01/2025;4,39;RAIZEN
SE;SP;TATUI;AUTO POSTO LUPERCIO DE ALMEIDA LTDA; 65.406.878/0001-77;GASOLINA;02/01/2025;6,39;RAIZEN
SE;SP;TATUI;AUTO POSTO TREVO DE TATUI LTDA; 47.818.497/0001-13;GASOLINA;02/01/2025;6,49;IPIRANGA
SE;SP;TATUI;AUTO POSTO TREVO DE TATUI LTDA; 47.818.497/0001-13;DIESEL S10;02/01/2025;6,89;IPIRANGA
SE;SP;TATUI;AUTO POSTO TREVO DE TATUI LTDA; 47.818.497/0001-13;ETANOL;02/01/2025;4,49;IPIRANGA
SE;SP;MOGI DAS CRUZES;AUTO POSTO FENIX JAPAO LTDA; 10.337.164/0001-62;GASOLINA;02/01/2025;5,99;IPIRANGA
SE;SP;MOGI DAS CRUZES;AUTO POSTO FENIX JAPAO LTDA; 10.337.164/0001-62;ETANOL;02/01/2025;4,07;IPIRANGA
SE;SP;ITAQUAQUECETUBA;AUTO POSTO ESTACAO ITAQUA LTDA; 10.410.220/0001-47;GASOLINA;02/01/2025;5,49;BRANCA
SE;SP;ITAQUAQUECETUBA;AUTO POSTO ESTACAO ITAQUA LTDA; 10.410.220/0001-47;ETANOL;02/01/2025;3,69;BRANCA
SE;SP;SAO PAULO;AUTO POSTO LIRITAPURA LTDA; 07.441.746/0001-80;GASOLINA;02/01/2025;6,49;IPIRANGA
SE;SP;SAO PAULO;AUTO POSTO LIRITAPURA LTDA; 07.441.746/0001-80;DIESEL S10;02/01/2025;6,79;IPIRANGA
SE;SP;SAO PAULO;AUTO POSTO LIRITAPURA LTDA; 07.441.746/0001-80;ETANOL;02/01/2025;4,59;IPIRANGA
SE;SP;ITAQUAQUECETUBA;AUTO POSTO KIKA LTDA; 09.610.316/0001-70;GASOLINA;02/01/2025;5,89;IPIRANGA
SE;SP;ITAQUAQUECETUBA;AUTO POSTO KIKA LTDA; 09.610.316/0001-70;DIESEL S10;02/01/2025;6,09;IPIRANGA
SE;SP;ITAQUAQUECETUBA;AUTO POSTO KIKA LTDA; 09.610.316/0001-70;ETANOL;02/01/2025;3,89;IPIRANGA
SE;SP;HORTOLANDIA;POSTO PONTO NOBRE LTDA; 10.763.396/0001-82;GASOLINA;02/01/2025;5,95;BRANCA
SE;SP;HORTOLANDIA;POSTO PONTO NOBRE LTDA; 10.763.396/0001-82;DIESEL S10;02/01/2025;6,07;BRANCA
SE;SP;HORTOLANDIA;POSTO PONTO NOBRE LTDA; 10.763.396/0001-82;ETANOL;02/01/2025;3,95;BRANCA
SE;SP;ITAQUAQUECETUBA;AUTO POSTO SUPER PARADA LTDA; 10.463.160/0001-20;GASOLINA;02/01/2025;5,39;IPIRANGA
SE;SP;ITAQUAQUECETUBA;AUTO POSTO SUPER PARADA LTDA; 10.463.160/0001-20;ETANOL;02/01/2025;3,39;IPIRANGA
SE;SP;MOGI DAS CRUZES;SANTORINI AUTO POSTO LTDA; 10.959.222/0001-90;GASOLINA;02/01/2025;5,99;RAIZEN
SE;SP;MOGI DAS CRUZES;SANTORINI AUTO POSTO LTDA; 10.959.222/0001-90;DIESEL S10;02/01/2025;5,99;RAIZEN
SE;SP;MOGI DAS CRUZES;SANTORINI AUTO POSTO LTDA; 10.959.222/0001-90;ETANOL;02/01/2025;3,99;RAIZEN
SE;SP;UBATUBA;AUTO POSTO AEROPORTO DE UBATUBA LTDA; 11.307.599/0001-27;GASOLINA;02/01/2025;6,25;RAIZEN
SE;SP;UBATUBA;AUTO POSTO AEROPORTO DE UBATUBA LTDA; 11.307.599/0001-27;ETANOL;02/01/2025;4,27;RAIZEN
SE;SP;ITAQUAQUECETUBA;AUTO POSTO TAQUA LTDA; 11.511.095/0001-24;GASOLINA;02/01/2025;5,99;RAIZEN
SE;SP;ITAQUAQUECETUBA;AUTO POSTO TAQUA LTDA; 11.511.095/0001-24;DIESEL S10;02/01/2025;6,09;RAIZEN
SE;SP;ITAQUAQUECETUBA;AUTO POSTO TAQUA LTDA; 11.511.095/0001-24;ETANOL;02/01/2025;3,99;RAIZEN
SE;SP;MOGI DAS CRUZES;AUTO POSTO THAI LTDA; 11.307.867/0001-00;GASOLINA;02/01/2025;5,97;RAIZEN
SE;SP;MOGI DAS CRUZES;AUTO POSTO THAI LTDA; 11.307.867/0001-00;DIESEL S10;02/01/2025;5,79;RAIZEN
SE;SP;MOGI DAS CRUZES;AUTO POSTO THAI LTDA; 11.307.867/0001-00;ETANOL;02/01/2025;3,97;RAIZEN
SE;SP;MOGI DAS CRUZES;POSTO QUALITY CHACARA JAFET LTDA; 12.770.880/0001-64;GASOLINA;02/01/2025;5,97;VIBRA
SE;SP;MOGI DAS CRUZES;POSTO QUALITY CHACARA JAFET LTDA; 12.770.880/0001-64;ETANOL;02/01/2025;3,97;VIBRA
SE;SP;PRAIA GRANDE;AUTO POSTO PINHEIRO DO CAICARA LTDA; 12.820.443/0001-08;GASOLINA;02/01/2025;5,75;BRANCA
SE;SP;PRAIA GRANDE;AUTO POSTO PINHEIRO DO CAICARA LTDA; 12.820.443/0001-08;DIESEL S10;02/01/2025;5,78;BRANCA
SE;SP;PRAIA GRANDE;AUTO POSTO PINHEIRO DO CAICARA LTDA; 12.820.443/0001-08;ETANOL;02/01/2025;3,89;BRANCA
SE;SP;UBATUBA;AUTO POSTO LIDER DE UBATUBA LTDA; 14.314.376/0001-85;GASOLINA;02/01/2025;6,27;IPIRANGA
SE;SP;UBATUBA;AUTO POSTO LIDER DE UBATUBA LTDA; 14.314.376/0001-85;DIESEL S10;02/01/2025;6,24;IPIRANGA
SE;SP;UBATUBA;AUTO POSTO LIDER DE UBATUBA LTDA; 14.314.376/0001-85;ETANOL;02/01/2025;4,29;IPIRANGA
SE;SP;HORTOLANDIA;POSTO ABBA LTDA; 14.320.234/0001-20;GASOLINA;02/01/2025;5,85;BRANCA
SE;SP;HORTOLANDIA;POSTO ABBA LTDA; 14.320.234/0001-20;DIESEL S10;02/01/2025;5,78;BRANCA
SE;SP;HORTOLANDIA;POSTO ABBA LTDA; 14.320.234/0001-20;ETANOL;02/01/2025;3,89;BRANCA
SE;SP;PRESIDENTE PRUDENTE;REDE CIDADE FELIZ COMERCIO DE COMBUSTIVEIS LTDA; 14.897.711/0001-15;GASOLINA;02/01/2025;5,79;BRANCA
SE;SP;PRESIDENTE PRUDENTE;REDE CIDADE FELIZ COMERCIO DE COMBUSTIVEIS LTDA; 14.897.711/0001-15;ETANOL;02/01/2025;3,79;BRANCA
SE;SP;CRUZEIRO;AUTO POSTO LIDER CRUZEIRO LTDA.; 15.237.666/0001-35;DIESEL S10;02/01/2025;6,49;IPIRANGA
SE;SP;CRUZEIRO;AUTO POSTO LIDER CRUZEIRO LTDA.; 15.237.666/0001-35;ETANOL;02/01/2025;4,19;IPIRANGA
SE;SP;CRUZEIRO;AUTO POSTO LIDER CRUZEIRO LTDA.; 15.237.666/0001-35;GASOLINA;02/01/2025;5,98;IPIRANGA
SE;SP;OURINHOS;AUTO POSTO JR BREVE LTDA; 14.320.551/0001-47;GASOLINA;02/01/2025;5,79;BRANCA
SE;SP;OURINHOS;AUTO POSTO JR BREVE LTDA; 14.320.551/0001-47;ETANOL;02/01/2025;3,79;BRANCA
SE;SP;MOGI DAS CRUZES;AUTO POSTO SUZANO-MOGI LTDA; 15.187.623/0001-92;GASOLINA;02/01/2025;5,77;BRANCA
SE;SP;MOGI DAS CRUZES;AUTO POSTO SUZANO-MOGI LTDA; 15.187.623/0001-92;DIESEL S10;02/01/2025;5,69;BRANCA
SE;SP;MOGI DAS CRUZES;AUTO POSTO SUZANO-MOGI LTDA; 15.187.623/0001-92;ETANOL;02/01/2025;3,87;BRANCA
SE;SP;CAMPINAS;AUTO POSTO GABRIELA DE CAMPINAS LTDA; 15.323.057/0001-07;GASOLINA;02/01/2025;5,65;IPIRANGA
SE;SP;CAMPINAS;AUTO POSTO GABRIELA DE CAMPINAS LTDA; 15.323.057/0001-07;ETANOL;02/01/2025;3,74;IPIRANGA
SE;SP;UBATUBA;AUTO POSTO TRIUNFO PEREQUE ACU LTDA; 18.209.275/0001-03;GASOLINA;02/01/2025;6,09;BRANCA
SE;SP;UBATUBA;AUTO POSTO TRIUNFO PEREQUE ACU LTDA; 18.209.275/0001-03;DIESEL S10;02/01/2025;6,09;BRANCA
SE;SP;UBATUBA;AUTO POSTO TRIUNFO PEREQUE ACU LTDA; 18.209.275/0001-03;ETANOL;02/01/2025;4,15;BRANCA
SE;SP;PRESIDENTE PRUDENTE;BANDEIRAS PRESIDENTE PRUDENTE AUTO POSTO LTDA; 21.402.663/0001-02;GASOLINA;02/01/2025;6,29;IPIRANGA
SE;SP;PRESIDENTE PRUDENTE;BANDEIRAS PRESIDENTE PRUDENTE AUTO POSTO LTDA; 21.402.663/0001-02;ETANOL;02/01/2025;3,89;IPIRANGA
SE;SP;TATUI;AUTO POSTO TREVO DE TATUI 2 LTDA; 22.124.748/0001-39;GASOLINA;02/01/2025;6,59;BRANCA
SE;SP;TATUI;AUTO POSTO TREVO DE TATUI 2 LTDA; 22.124.748/0001-39;ETANOL;02/01/2025;4,69;BRANCA
SE;SP;CARAGUATATUBA;AUTO POSTO PRAIA DE SAO FRANCISCO LTDA; 04.736.440/0003-24;GASOLINA;02/01/2025;6,19;RAIZEN
SE;SP;CARAGUATATUBA;AUTO POSTO PRAIA DE SAO FRANCISCO LTDA; 04.736.440/0003-24;DIESEL S10;02/01/2025;6,39;RAIZEN
SE;SP;CARAGUATATUBA;AUTO POSTO PRAIA DE SAO FRANCISCO LTDA; 04.736.440/0003-24;ETANOL;02/01/2025;4,19;RAIZEN
SE;SP;PRAIA GRANDE;AUTO POSTO PORTAL DO ATLANTICO LTDA.; 20.773.468/0001-26;GASOLINA;02/01/2025;6,29;VIBRA
SE;SP;PRAIA GRANDE;AUTO POSTO PORTAL DO ATLANTICO LTDA.; 20.773.468/0001-26;DIESEL S10;02/01/2025;6,49;VIBRA
SE;SP;PRAIA GRANDE;AUTO POSTO PORTAL DO ATLANTICO LTDA.; 20.773.468/0001-26;ETANOL;02/01/2025;4,39;VIBRA
SE;SP;MOGI DAS CRUZES;AUTO POSTO FALCON COMBUSTIVEIS LTDA; 19.479.124/0001-20;GASOLINA;02/01/2025;5,99;IPIRANGA
SE;SP;MOGI DAS CRUZES;AUTO POSTO FALCON COMBUSTIVEIS LTDA; 19.479.124/0001-20;ETANOL;02/01/2025;3,99;IPIRANGA
SE;SP;PRAIA GRANDE;AUTO POSTO LAS VEGAS LTDA.; 19.084.008/0001-01;GASOLINA;02/01/2025;5,54;BRANCA
SE;SP;PRAIA GRANDE;AUTO POSTO LAS VEGAS LTDA.; 19.084.008/0001-01;ETANOL;02/01/2025;3,64;BRANCA
SE;SP;MOGI DAS CRUZES;AUTO POSTO ECODIARIO LTDA; 19.969.665/0001-36;GASOLINA;02/01/2025;5,99;IPIRANGA
SE;SP;MOGI DAS CRUZES;AUTO POSTO ECODIARIO LTDA; 19.969.665/0001-36;DIESEL S10;02/01/2025;6,89;IPIRANGA
SE;SP;MOGI DAS CRUZES;AUTO POSTO ECODIARIO LTDA; 19.969.665/0001-36;ETANOL;02/01/2025;3,99;IPIRANGA
SE;SP;MOGI DAS CRUZES;AUTO POSTO MASTER MOGI LTDA.; 26.602.992/0001-10;GASOLINA;02/01/2025;5,79;VIBRA
SE;SP;MOGI DAS CRUZES;AUTO POSTO MASTER MOGI LTDA.; 26.602.992/0001-10;ETANOL;02/01/2025;3,89;VIBRA
SE;SP;HORTOLANDIA;SAO VICENTE COMERCIO DE COMBUSTIVEIS LTDA; 04.033.227/0002-75;GASOLINA;02/01/2025;5,98;IPIRANGA
SE;SP;HORTOLANDIA;SAO VICENTE COMERCIO DE COMBUSTIVEIS LTDA; 04.033.227/0002-75;DIESEL S10;02/01/2025;6,09;IPIRANGA
SE;SP;HORTOLANDIA;SAO VICENTE COMERCIO DE COMBUSTIVEIS LTDA; 04.033.227/0002-75;ETANOL;02/01/2025;3,98;IPIRANGA
SE;SP;HORTOLANDIA;AUTO POSTO ESTRELA DE HORTOLANDIA LTDA; 27.943.698/0001-35;GASOLINA;02/01/2025;5,65;BRANCA
SE;SP;HORTOLANDIA;AUTO POSTO ESTRELA DE HORTOLANDIA LTDA; 27.943.698/0001-35;DIESEL S10;02/01/2025;5,75;BRANCA
SE;SP;HORTOLANDIA;AUTO POSTO ESTRELA DE HORTOLANDIA LTDA; 27.943.698/0001-35;ETANOL;02/01/2025;3,65;BRANCA
SE;SP;TATUI;CENTRO AUTOMOTIVO TATUI LTDA; 31.423.190/0001-83;ETANOL;02/01/2025;5,69;IPIRANGA
SE;SP;TATUI;CENTRO AUTOMOTIVO TATUI LTDA; 31.423.190/0001-83;GASOLINA;02/01/2025;7,79;IPIRANGA
SE;SP;CARAGUATATUBA;AUTO POSTO PRAIA DE SAO FRANCISCO LTDA; 04.736.440/0005-96;GASOLINA;02/01/2025;5,69;BRANCA
SE;SP;CARAGUATATUBA;AUTO POSTO PRAIA DE SAO FRANCISCO LTDA; 04.736.440/0005-96;DIESEL S10;02/01/2025;5,89;BRANCA
SE;SP;CARAGUATATUBA;AUTO POSTO PRAIA DE SAO FRANCISCO LTDA; 04.736.440/0005-96;ETANOL;02/01/2025;3,89;BRANCA
SE;SP;HORTOLANDIA;AUTO POSTO MARIANA LTDA; 31.564.444/0001-83;GASOLINA;02/01/2025;5,89;IPIRANGA
SE;SP;HORTOLANDIA;AUTO POSTO MARIANA LTDA; 31.564.444/0001-83;DIESEL S10;02/01/2025;5,79;IPIRANGA
SE;SP;HORTOLANDIA;AUTO POSTO MARIANA LTDA; 31.564.444/0001-83;ETANOL;02/01/2025;3,89;IPIRANGA
SE;SP;PRESIDENTE PRUDENTE;POSTO PASCOAL PRUDENTE LTDA; 37.151.642/0001-00;GASOLINA;02/01/2025;6,29;IPIRANGA
SE;SP;PRESIDENTE PRUDENTE;POSTO PASCOAL PRUDENTE LTDA; 37.151.642/0001-00;DIESEL S10;02/01/2025;6,39;IPIRANGA
SE;SP;PRESIDENTE PRUDENTE;POSTO PASCOAL PRUDENTE LTDA; 37.151.642/0001-00;ETANOL;02/01/2025;3,89;IPIRANGA
SE;SP;PRESIDENTE PRUDENTE;AUTO POSTO SP 400 LTDA; 03.113.522/0003-50;GASOLINA;02/01/2025;6,29;IPIRANGA
SE;SP;PRESIDENTE PRUDENTE;AUTO POSTO SP 400 LTDA; 03.113.522/0003-50;ETANOL;02/01/2025;3,89;IPIRANGA
SE;SP;OURINHOS;AUTO POSTO MERCADAO DE OURINHOS LTDA; 37.030.862/0001-77;GASOLINA;02/01/2025;5,69;BRANCA
SE;SP;OURINHOS;AUTO POSTO MERCADAO DE OURINHOS LTDA; 37.030.862/0001-77;DIESEL S10;02/01/2025;5,89;BRANCA
SE;SP;OURINHOS;AUTO POSTO MERCADAO DE OURINHOS LTDA; 37.030.862/0001-77;ETANOL;02/01/2025;3,77;BRANCA
SE;SP;CACAPAVA;AUTO POSTO ALEGRIA DO VALE LTDA - ME; 09.197.216/0001-63;GASOLINA;03/01/2025;5,57;BRANCA
SE;SP;CACAPAVA;AUTO POSTO ALEGRIA DO VALE LTDA - ME; 09.197.216/0001-63;DIESEL S10;03/01/2025;5,67;BRANCA
SE;SP;CACAPAVA;AUTO POSTO ALEGRIA DO VALE LTDA - ME; 09.197.216/0001-63;ETANOL;03/01/2025;3,67;BRANCA
SE;SP;CACAPAVA;AUTO POSTO SIQUEIRA SALOMÃO LTDA.; 09.007.668/0001-35;GASOLINA;03/01/2025;6,04;RAIZEN
SE;SP;CACAPAVA;AUTO POSTO SIQUEIRA SALOMÃO LTDA.; 09.007.668/0001-35;DIESEL S10;03/01/2025;6,27;RAIZEN
SE;SP;CACAPAVA;AUTO POSTO SIQUEIRA SALOMÃO LTDA.; 09.007.668/0001-35;ETANOL;03/01/2025;4,25;RAIZEN
SE;SP;CACAPAVA;SETE ESTRELAS COMERCIO DE DERIVADOS DE PETROLEO LTDA; 00.256.893/0024-27;GASOLINA;03/01/2025;5,69;BRANCA
SE;SP;CACAPAVA;SETE ESTRELAS COMERCIO DE DERIVADOS DE PETROLEO LTDA; 00.256.893/0024-27;DIESEL S10;03/01/2025;5,79;BRANCA
SE;SP;CACAPAVA;SETE ESTRELAS COMERCIO DE DERIVADOS DE PETROLEO LTDA; 00.256.893/0024-27;ETANOL;03/01/2025;3,89;BRANCA
SE;SP;CACAPAVA;TAIADA AUTO POSTO EIRELI; 01.831.495/0001-63;GASOLINA;03/01/2025;5,47;BRANCA
SE;SP;CACAPAVA;TAIADA AUTO POSTO EIRELI; 01.831.495/0001-63;DIESEL S10;03/01/2025;5,57;BRANCA
SE;SP;CACAPAVA;TAIADA AUTO POSTO EIRELI; 01.831.495/0001-63;ETANOL;03/01/2025;3,57;BRANCA
SE;SP;CACAPAVA;ECO POSTO DE COMBUSTIVEIS PANTERA DOURADA LTDA; 04.657.542/0001-92;GASOLINA;03/01/2025;5,89;VIBRA
SE;SP;CACAPAVA;ECO POSTO DE COMBUSTIVEIS PANTERA DOURADA LTDA; 04.657.542/0001-92;DIESEL S10;03/01/2025;5,69;VIBRA
SE;SP;CACAPAVA;ECO POSTO DE COMBUSTIVEIS PANTERA DOURADA LTDA; 04.657.542/0001-92;ETANOL;03/01/2025;3,99;VIBRA
SE;SP;GUARULHOS;AUTO POSTO S. VICTOR LTDA.; 07.334.890/0001-17;GASOLINA;03/01/2025;5,59;BRANCA
SE;SP;GUARULHOS;AUTO POSTO S. VICTOR LTDA.; 07.334.890/0001-17;DIESEL S10;03/01/2025;5,69;BRANCA
SE;SP;GUARULHOS;AUTO POSTO S. VICTOR LTDA.; 07.334.890/0001-17;ETANOL;03/01/2025;3,67;BRANCA
SE;SP;GUARULHOS;AUTO POSTO MBR LTDA; 09.079.596/0001-31;GASOLINA;03/01/2025;5,99;BRANCA
SE;SP;GUARULHOS;AUTO POSTO MBR LTDA; 09.079.596/0001-31;DIESEL S10;03/01/2025;6,19;BRANCA
SE;SP;GUARULHOS;AUTO POSTO MBR LTDA; 09.079.596/0001-31;ETANOL;03/01/2025;3,99;BRANCA
SE;SP;GUARULHOS;AUTO POSTO ELENCO LTDA; 09.225.272/0001-64;GASOLINA;03/01/2025;5,59;BRANCA
