Municipio;Mes;Produto;Preco_Distribuicao
LEME;2025-09;DIESEL S10;5,334
LEME;2025-10;DIESEL S10;5,3303
LEME;2025-11;DIESEL S10;5,3651
LEME;2025-12;DIESEL S10;5,36
LIMEIRA;2025-01;ETANOL;3,4615
LIMEIRA;2025-02;ETANOL;3,5608
LIMEIRA;2025-03;ETANOL;3,5326
LIMEIRA;2025-04;ETANOL;3,4348
LIMEIRA;2025-05;ETANOL;3,389
LIMEIRA;2025-06;ETANOL;3,2689
LIMEIRA;2025-07;ETANOL;3,2461
LIMEIRA;2025-08;ETANOL;3,3679
LIMEIRA;2025-09;ETANOL;3,4679
LIMEIRA;2025-10;ETANOL;3,443
LIMEIRA;2025-11;ETANOL;3,5339
LIMEIRA;2025-12;ETANOL;3,6586
LIMEIRA;2025-01;GASOLINA;5,3165
LIMEIRA;2025-02;GASOLINA;5,4377
LIMEIRA;2025-03;GASOLINA;5,3896
LIMEIRA;2025-04;GASOLINA;5,3515
LIMEIRA;2025-05;GASOLINA;5,3093
LIMEIRA;2025-06;GASOLINA;5,2625
LIMEIRA;2025-07;GASOLINA;5,2427
LIMEIRA;2025-08;GASOLINA;5,2349
LIMEIRA;2025-09;GASOLINA;5,2348
LIMEIRA;2025-10;GASOLINA;5,2376
LIMEIRA;2025-11;GASOLINA;5,2348
LIMEIRA;2025-12;GASOLINA;5,2513
LIMEIRA;2025-01;DIESEL S10;5,4979
LIMEIRA;2025-02;DIESEL S10;5,7344
LIMEIRA;2025-03;DIESEL S10;5,6279
LIMEIRA;2025-04;DIESEL S10;5,3395
LIMEIRA;2025-05;DIESEL S10;5,1528
LIMEIRA;2025-06;DIESEL S10;5,1663
LIMEIRA;2025-07;DIESEL S10;5,2494
LIMEIRA;2025-08;DIESEL S10;5,3353
LIMEIRA;2025-09;DIESEL S10;5,2817
LIMEIRA;2025-10;DIESEL S10;5,3066
LIMEIRA;2025-11;DIESEL S10;5,349
LIMEIRA;2025-12;DIESEL S10;5,3235
LINS;2025-01;ETANOL;3,2891
LINS;2025-02;ETANOL;3,3815
LINS;2025-03;ETANOL;3,3308
LINS;2025-04;ETANOL;3,2379
LINS;2025-05;ETANOL;3,1779
LINS;2025-06;ETANOL;3,1009
LINS;2025-07;ETANOL;3,0781
LINS;2025-08;ETANOL;3,1469
LINS;2025-09;ETANOL;3,2785
LINS;2025-10;ETANOL;3,2422
LINS;2025-11;ETANOL;3,4106
LINS;2025-12;ETANOL;3,5652
LINS;2025-01;GASOLINA;5,3999
LINS;2025-02;GASOLINA;5,4261
LINS;2025-03;GASOLINA;5,3558
LINS;2025-04;GASOLINA;5,3236
LINS;2025-05;GASOLINA;5,2314
LINS;2025-06;GASOLINA;5,2455
LINS;2025-07;GASOLINA;5,2601
LINS;2025-08;GASOLINA;5,2224
LINS;2025-09;GASOLINA;5,1982
LINS;2025-10;GASOLINA;5,2204
LINS;2025-11;GASOLINA;5,2515
LINS;2025-12;GASOLINA;5,3126
LINS;2025-01;DIESEL S10;5,5631
LINS;2025-02;DIESEL S10;5,7735
LINS;2025-03;DIESEL S10;5,6572
LINS;2025-04;DIESEL S10;5,3622
LINS;2025-05;DIESEL S10;5,1623
LINS;2025-06;DIESEL S10;5,198
LINS;2025-07;DIESEL S10;5,316
LINS;2025-08;DIESEL S10;5,4515
LINS;2025-09;DIESEL S10;5,3444
LINS;2025-10;DIESEL S10;5,3676
LINS;2025-11;DIESEL S10;5,4124
LINS;2025-12;DIESEL S10;5,3949
LORENA;2025-01;ETANOL;3,4797
LORENA;2025-02;ETANOL;3,5726
LORENA;2025-03;ETANOL;3,5306
LORENA;2025-04;ETANOL;3,4159
LORENA;2025-05;ETANOL;3,4088
LORENA;2025-06;ETANOL;3,3264
LORENA;2025-07;ETANOL;3,3049
LORENA;2025-08;ETANOL;3,4079
LORENA;2025-09;ETANOL;3,5304
LORENA;2025-10;ETANOL;3,5056
LORENA;2025-11;ETANOL;3,5655
LORENA;2025-12;ETANOL;3,7127
LORENA;2025-01;GASOLINA;5,3456
LORENA;2025-02;GASOLINA;5,4252
LORENA;2025-03;GASOLINA;5,4245
LORENA;2025-04;GASOLINA;5,3935
LORENA;2025-05;GASOLINA;5,3952
LORENA;2025-06;GASOLINA;5,2923
LORENA;2025-07;GASOLINA;5,2617
LORENA;2025-08;GASOLINA;5,2878
LORENA;2025-09;GASOLINA;5,3011
LORENA;2025-10;GASOLINA;5,2841
LORENA;2025-11;GASOLINA;5,2385
LORENA;2025-12;GASOLINA;5,2776
LORENA;2025-01;DIESEL S10;5,4575
LORENA;2025-02;DIESEL S10;5,709
LORENA;2025-03;DIESEL S10;5,6584
LORENA;2025-04;DIESEL S10;5,4042
LORENA;2025-05;DIESEL S10;5,1801
LORENA;2025-06;DIESEL S10;5,1984
LORENA;2025-07;DIESEL S10;5,239
LORENA;2025-08;DIESEL S10;5,3358
LORENA;2025-09;DIESEL S10;5,3345
LORENA;2025-10;DIESEL S10;5,3105
LORENA;2025-11;DIESEL S10;5,2998
LORENA;2025-12;DIESEL S10;5,3323
MARILIA;2025-01;ETANOL;3,3597
MARILIA;2025-02;ETANOL;3,4591
MARILIA;2025-03;ETANOL;3,4104
MARILIA;2025-04;ETANOL;3,3371
MARILIA;2025-05;ETANOL;3,2935
MARILIA;2025-06;ETANOL;3,1908
MARILIA;2025-07;ETANOL;3,2146
MARILIA;2025-08;ETANOL;3,3211
MARILIA;2025-09;ETANOL;3,4303
MARILIA;2025-10;ETANOL;3,4007
MARILIA;2025-11;ETANOL;3,4951
MARILIA;2025-12;ETANOL;3,6307
MARILIA;2025-01;GASOLINA;5,3657
MARILIA;2025-02;GASOLINA;5,4516
MARILIA;2025-03;GASOLINA;5,4124
MARILIA;2025-04;GASOLINA;5,3735
MARILIA;2025-05;GASOLINA;5,3183
MARILIA;2025-06;GASOLINA;5,2596
MARILIA;2025-07;GASOLINA;5,3036
MARILIA;2025-08;GASOLINA;5,2912
MARILIA;2025-09;GASOLINA;5,2297
MARILIA;2025-10;GASOLINA;5,2743
MARILIA;2025-11;GASOLINA;5,2824
MARILIA;2025-12;GASOLINA;5,3225
MARILIA;2025-01;DIESEL S10;5,5777
MARILIA;2025-02;DIESEL S10;5,8042
MARILIA;2025-03;DIESEL S10;5,7237
MARILIA;2025-04;DIESEL S10;5,4932
MARILIA;2025-05;DIESEL S10;5,2946
MARILIA;2025-06;DIESEL S10;5,2689
MARILIA;2025-07;DIESEL S10;5,307
MARILIA;2025-08;DIESEL S10;5,406
MARILIA;2025-09;DIESEL S10;5,3819
MARILIA;2025-10;DIESEL S10;5,3897
MARILIA;2025-11;DIESEL S10;5,4003
MARILIA;2025-12;DIESEL S10;5,4011
MATAO;2025-01;ETANOL;3,3517
MATAO;2025-02;ETANOL;3,4415
MATAO;2025-03;ETANOL;3,384
MATAO;2025-04;ETANOL;3,3072
MATAO;2025-05;ETANOL;3,291
MATAO;2025-06;ETANOL;3,2095
MATAO;2025-07;ETANOL;3,2206
MATAO;2025-08;ETANOL;3,3405
MATAO;2025-09;ETANOL;3,4523
MATAO;2025-10;ETANOL;3,4024
MATAO;2025-11;ETANOL;3,4816
MATAO;2025-12;ETANOL;3,6018
MATAO;2025-01;GASOLINA;5,2371
MATAO;2025-02;GASOLINA;5,3949
MATAO;2025-03;GASOLINA;5,3915
MATAO;2025-04;GASOLINA;5,3643
MATAO;2025-05;GASOLINA;5,3015
MATAO;2025-06;GASOLINA;5,2782
MATAO;2025-07;GASOLINA;5,2868
MATAO;2025-08;GASOLINA;5,251
MATAO;2025-09;GASOLINA;5,2458
MATAO;2025-10;GASOLINA;5,27
MATAO;2025-11;GASOLINA;5,2119
MATAO;2025-12;GASOLINA;5,2427
MATAO;2025-01;DIESEL S10;5,4899
MATAO;2025-02;DIESEL S10;5,7123
MATAO;2025-03;DIESEL S10;5,6393
MATAO;2025-04;DIESEL S10;5,401
MATAO;2025-05;DIESEL S10;5,2021
MATAO;2025-06;DIESEL S10;5,2096
MATAO;2025-07;DIESEL S10;5,306
MATAO;2025-08;DIESEL S10;5,3773
MATAO;2025-09;DIESEL S10;5,3619
MATAO;2025-10;DIESEL S10;5,3893
MATAO;2025-11;DIESEL S10;5,4102
MATAO;2025-12;DIESEL S10;5,4082
MAUA;2025-01;ETANOL;3,5188
MAUA;2025-02;ETANOL;3,592
MAUA;2025-03;ETANOL;3,5701
MAUA;2025-04;ETANOL;3,4543
MAUA;2025-05;ETANOL;3,4501
MAUA;2025-06;ETANOL;3,313
MAUA;2025-07;ETANOL;3,2856
MAUA;2025-08;ETANOL;3,3902
MAUA;2025-09;ETANOL;3,5303
MAUA;2025-10;ETANOL;3,4966
MAUA;2025-11;ETANOL;3,5773
MAUA;2025-12;ETANOL;3,6979
MAUA;2025-01;GASOLINA;5,3059
MAUA;2025-02;GASOLINA;5,4121
MAUA;2025-03;GASOLINA;5,388
MAUA;2025-04;GASOLINA;5,3614
MAUA;2025-05;GASOLINA;5,3526
MAUA;2025-06;GASOLINA;5,2419
MAUA;2025-07;GASOLINA;5,2428
MAUA;2025-08;GASOLINA;5,2484
MAUA;2025-09;GASOLINA;5,2558
MAUA;2025-10;GASOLINA;5,2547
MAUA;2025-11;GASOLINA;5,2306
MAUA;2025-12;GASOLINA;5,2582
MAUA;2025-01;DIESEL S10;5,4994
MAUA;2025-02;DIESEL S10;5,7404
MAUA;2025-03;DIESEL S10;5,6829
MAUA;2025-04;DIESEL S10;5,4336
MAUA;2025-05;DIESEL S10;5,2523
MAUA;2025-06;DIESEL S10;5,2388
MAUA;2025-07;DIESEL S10;5,3095
MAUA;2025-08;DIESEL S10;5,4055
MAUA;2025-09;DIESEL S10;5,3512
MAUA;2025-10;DIESEL S10;5,3485
MAUA;2025-11;DIESEL S10;5,3953
MAUA;2025-12;DIESEL S10;5,3864
MIRASSOL;2025-01;ETANOL;3,3535
MIRASSOL;2025-02;ETANOL;3,4455
MIRASSOL;2025-03;ETANOL;3,4079
MIRASSOL;2025-04;ETANOL;3,3428
MIRASSOL;2025-05;ETANOL;3,3027
MIRASSOL;2025-06;ETANOL;3,1728
MIRASSOL;2025-07;ETANOL;3,1496
MIRASSOL;2025-08;ETANOL;3,2508
MIRASSOL;2025-09;ETANOL;3,4023
MIRASSOL;2025-10;ETANOL;3,3535
MIRASSOL;2025-11;ETANOL;3,4457
MIRASSOL;2025-12;ETANOL;3,667
MIRASSOL;2025-01;GASOLINA;5,3281
MIRASSOL;2025-02;GASOLINA;5,4613
MIRASSOL;2025-03;GASOLINA;5,4158
MIRASSOL;2025-04;GASOLINA;5,3847
MIRASSOL;2025-05;GASOLINA;5,3315
MIRASSOL;2025-06;GASOLINA;5,3092
MIRASSOL;2025-07;GASOLINA;5,3027
MIRASSOL;2025-08;GASOLINA;5,2832
MIRASSOL;2025-09;GASOLINA;5,2273
MIRASSOL;2025-10;GASOLINA;5,2866
MIRASSOL;2025-11;GASOLINA;5,2477
MIRASSOL;2025-12;GASOLINA;5,3012
MIRASSOL;2025-01;DIESEL S10;5,5552
MIRASSOL;2025-02;DIESEL S10;5,7731
MIRASSOL;2025-03;DIESEL S10;5,7017
MIRASSOL;2025-04;DIESEL S10;5,4538
MIRASSOL;2025-05;DIESEL S10;5,2309
MIRASSOL;2025-06;DIESEL S10;5,2507
MIRASSOL;2025-07;DIESEL S10;5,3363
MIRASSOL;2025-08;DIESEL S10;5,4524
MIRASSOL;2025-09;DIESEL S10;5,4014
MIRASSOL;2025-10;DIESEL S10;5,4078
MIRASSOL;2025-11;DIESEL S10;5,433
MIRASSOL;2025-12;DIESEL S10;5,3974
MOCOCA;2025-01;ETANOL;3,4167
MOCOCA;2025-02;ETANOL;3,5058
MOCOCA;2025-03;ETANOL;3,4586
MOCOCA;2025-04;ETANOL;3,3764
MOCOCA;2025-05;ETANOL;3,374
MOCOCA;2025-06;ETANOL;3,2218
MOCOCA;2025-07;ETANOL;3,2037
MOCOCA;2025-08;ETANOL;3,3518
MOCOCA;2025-09;ETANOL;3,452
MOCOCA;2025-10;ETANOL;3,4062
MOCOCA;2025-11;ETANOL;3,5046
MOCOCA;2025-12;ETANOL;3,6437
MOCOCA;2025-01;GASOLINA;5,2374
MOCOCA;2025-02;GASOLINA;5,3921
MOCOCA;2025-03;GASOLINA;5,3357
MOCOCA;2025-04;GASOLINA;5,2947
MOCOCA;2025-05;GASOLINA;5,3019
MOCOCA;2025-06;GASOLINA;5,2415
MOCOCA;2025-07;GASOLINA;5,21
MOCOCA;2025-08;GASOLINA;5,1919
MOCOCA;2025-09;GASOLINA;5,1934
MOCOCA;2025-10;GASOLINA;5,202
MOCOCA;2025-11;GASOLINA;5,1957
MOCOCA;2025-12;GASOLINA;5,2129
MOCOCA;2025-01;DIESEL S10;5,4457
MOCOCA;2025-02;DIESEL S10;5,6531
MOCOCA;2025-03;DIESEL S10;5,558
MOCOCA;2025-04;DIESEL S10;5,2751
MOCOCA;2025-05;DIESEL S10;5,0844
MOCOCA;2025-06;DIESEL S10;5,1276
MOCOCA;2025-07;DIESEL S10;5,2593
MOCOCA;2025-08;DIESEL S10;5,3588
MOCOCA;2025-09;DIESEL S10;5,2963
MOCOCA;2025-10;DIESEL S10;5,3055
MOCOCA;2025-11;DIESEL S10;5,3552
MOCOCA;2025-12;DIESEL S10;5,3122
MOGI DAS CRUZES;2025-01;ETANOL;3,5375
MOGI DAS CRUZES;2025-02;ETANOL;3,596
MOGI DAS CRUZES;2025-03;ETANOL;3,5544
MOGI DAS CRUZES;2025-04;ETANOL;3,4549
MOGI DAS CRUZES;2025-05;ETANOL;3,4478
MOGI DAS CRUZES;2025-06;ETANOL;3,3187
MOGI DAS CRUZES;2025-07;ETANOL;3,2946
MOGI DAS CRUZES;2025-08;ETANOL;3,3907
MOGI DAS CRUZES;2025-09;ETANOL;3,5187
MOGI DAS CRUZES;2025-10;ETANOL;3,4992
MOGI DAS CRUZES;2025-11;ETANOL;3,5807
MOGI DAS CRUZES;2025-12;ETANOL;3,7008
MOGI DAS CRUZES;2025-01;GASOLINA;5,2896
MOGI DAS CRUZES;2025-02;GASOLINA;5,407
MOGI DAS CRUZES;2025-03;GASOLINA;5,3898
MOGI DAS CRUZES;2025-04;GASOLINA;5,3542
MOGI DAS CRUZES;2025-05;GASOLINA;5,3531
MOGI DAS CRUZES;2025-06;GASOLINA;5,2516
MOGI DAS CRUZES;2025-07;GASOLINA;5,2348
MOGI DAS CRUZES;2025-08;GASOLINA;5,2357
MOGI DAS CRUZES;2025-09;GASOLINA;5,2481
MOGI DAS CRUZES;2025-10;GASOLINA;5,2258
MOGI DAS CRUZES;2025-11;GASOLINA;5,2024
MOGI DAS CRUZES;2025-12;GASOLINA;5,2375
MOGI DAS CRUZES;2025-01;DIESEL S10;5,5177
MOGI DAS CRUZES;2025-02;DIESEL S10;5,7494
MOGI DAS CRUZES;2025-03;DIESEL S10;5,6819
MOGI DAS CRUZES;2025-04;DIESEL S10;5,4452
MOGI DAS CRUZES;2025-05;DIESEL S10;5,2346
MOGI DAS CRUZES;2025-06;DIESEL S10;5,2592
MOGI DAS CRUZES;2025-07;DIESEL S10;5,321
MOGI DAS CRUZES;2025-08;DIESEL S10;5,3908
MOGI DAS CRUZES;2025-09;DIESEL S10;5,3422
MOGI DAS CRUZES;2025-10;DIESEL S10;5,3448
MOGI DAS CRUZES;2025-11;DIESEL S10;5,3828
MOGI DAS CRUZES;2025-12;DIESEL S10;5,3976
MOGI GUACU;2025-01;ETANOL;3,4332
MOGI GUACU;2025-02;ETANOL;3,5017
MOGI GUACU;2025-03;ETANOL;3,4563
MOGI GUACU;2025-04;ETANOL;3,3453
MOGI GUACU;2025-05;ETANOL;3,3593
MOGI GUACU;2025-06;ETANOL;3,2167
MOGI GUACU;2025-07;ETANOL;3,2035
MOGI GUACU;2025-08;ETANOL;3,3247
MOGI GUACU;2025-09;ETANOL;3,4305
MOGI GUACU;2025-10;ETANOL;3,4032
MOGI GUACU;2025-11;ETANOL;3,4981
MOGI GUACU;2025-12;ETANOL;3,6203
MOGI GUACU;2025-01;GASOLINA;5,2688
MOGI GUACU;2025-02;GASOLINA;5,3724
MOGI GUACU;2025-03;GASOLINA;5,3415
MOGI GUACU;2025-04;GASOLINA;5,2968
MOGI GUACU;2025-05;GASOLINA;5,2793
MOGI GUACU;2025-06;GASOLINA;5,2164
MOGI GUACU;2025-07;GASOLINA;5,2114
MOGI GUACU;2025-08;GASOLINA;5,1824
MOGI GUACU;2025-09;GASOLINA;5,1447
MOGI GUACU;2025-10;GASOLINA;5,1812
MOGI GUACU;2025-11;GASOLINA;5,1784
MOGI GUACU;2025-12;GASOLINA;5,1947
MOGI GUACU;2025-01;DIESEL S10;5,4593
MOGI GUACU;2025-02;DIESEL S10;5,6825
MOGI GUACU;2025-03;DIESEL S10;5,5896
MOGI GUACU;2025-04;DIESEL S10;5,3284
MOGI GUACU;2025-05;DIESEL S10;5,1169
MOGI GUACU;2025-06;DIESEL S10;5,1538
MOGI GUACU;2025-07;DIESEL S10;5,2636
MOGI GUACU;2025-08;DIESEL S10;5,379
MOGI GUACU;2025-09;DIESEL S10;5,3087
MOGI GUACU;2025-10;DIESEL S10;5,3158
MOGI GUACU;2025-11;DIESEL S10;5,3658
MOGI GUACU;2025-12;DIESEL S10;5,3189
MONTE ALTO;2025-01;ETANOL;3,4505
MONTE ALTO;2025-02;ETANOL;3,4839
MONTE ALTO;2025-03;ETANOL;3,4302
MONTE ALTO;2025-04;ETANOL;3,3624
MONTE ALTO;2025-05;ETANOL;3,3494
MONTE ALTO;2025-06;ETANOL;3,2187
MONTE ALTO;2025-07;ETANOL;3,1875
MONTE ALTO;2025-08;ETANOL;3,3261
MONTE ALTO;2025-09;ETANOL;3,4177
MONTE ALTO;2025-10;ETANOL;3,3709
MONTE ALTO;2025-11;ETANOL;3,4531
MONTE ALTO;2025-12;ETANOL;3,6033
MONTE ALTO;2025-01;GASOLINA;5,3148
MONTE ALTO;2025-02;GASOLINA;5,4346
MONTE ALTO;2025-03;GASOLINA;5,4222
MONTE ALTO;2025-04;GASOLINA;5,4107
MONTE ALTO;2025-05;GASOLINA;5,376
MONTE ALTO;2025-06;GASOLINA;5,3077
MONTE ALTO;2025-07;GASOLINA;5,2871
MONTE ALTO;2025-08;GASOLINA;5,2438
MONTE ALTO;2025-09;GASOLINA;5,2092
MONTE ALTO;2025-10;GASOLINA;5,2568
MONTE ALTO;2025-11;GASOLINA;5,2214
MONTE ALTO;2025-12;GASOLINA;5,2591
MONTE ALTO;2025-01;DIESEL S10;5,481
MONTE ALTO;2025-02;DIESEL S10;5,6965
MONTE ALTO;2025-03;DIESEL S10;5,6248
MONTE ALTO;2025-04;DIESEL S10;5,3302
MONTE ALTO;2025-05;DIESEL S10;5,1619
MONTE ALTO;2025-06;DIESEL S10;5,2373
MONTE ALTO;2025-07;DIESEL S10;5,3372
MONTE ALTO;2025-08;DIESEL S10;5,4145
MONTE ALTO;2025-09;DIESEL S10;5,3312
MONTE ALTO;2025-10;DIESEL S10;5,3688
MONTE ALTO;2025-11;DIESEL S10;5,4138
MONTE ALTO;2025-12;DIESEL S10;5,3785
OLIMPIA;2025-01;ETANOL;3,4644
OLIMPIA;2025-02;ETANOL;3,6117
OLIMPIA;2025-03;ETANOL;3,6113
OLIMPIA;2025-04;ETANOL;3,5069
OLIMPIA;2025-05;ETANOL;3,4802
OLIMPIA;2025-06;ETANOL;3,3634
OLIMPIA;2025-07;ETANOL;3,3469
OLIMPIA;2025-08;ETANOL;3,3987
OLIMPIA;2025-09;ETANOL;3,5331
OLIMPIA;2025-10;ETANOL;3,5041
OLIMPIA;2025-11;ETANOL;3,574
OLIMPIA;2025-12;ETANOL;3,6892
OLIMPIA;2025-01;GASOLINA;5,4957
OLIMPIA;2025-02;GASOLINA;5,6066
OLIMPIA;2025-03;GASOLINA;5,6146
OLIMPIA;2025-04;GASOLINA;5,5712
OLIMPIA;2025-05;GASOLINA;5,6191
OLIMPIA;2025-06;GASOLINA;5,4584
OLIMPIA;2025-07;GASOLINA;5,4414
OLIMPIA;2025-08;GASOLINA;5,4658
OLIMPIA;2025-09;GASOLINA;5,4773
OLIMPIA;2025-10;GASOLINA;5,4367
OLIMPIA;2025-11;GASOLINA;5,4264
OLIMPIA;2025-12;GASOLINA;5,4507
OLIMPIA;2025-01;DIESEL S10;5,6296
OLIMPIA;2025-02;DIESEL S10;5,8538
OLIMPIA;2025-03;DIESEL S10;5,8463
OLIMPIA;2025-04;DIESEL S10;5,6135
OLIMPIA;2025-05;DIESEL S10;5,4411
OLIMPIA;2025-06;DIESEL S10;5,3873
OLIMPIA;2025-07;DIESEL S10;5,4251
OLIMPIA;2025-08;DIESEL S10;5,5028
OLIMPIA;2025-09;DIESEL S10;5,4798
OLIMPIA;2025-10;DIESEL S10;5,4978
OLIMPIA;2025-11;DIESEL S10;5,5197
OLIMPIA;2025-12;DIESEL S10;5,5195
OSASCO;2025-01;ETANOL;3,5352
OSASCO;2025-02;ETANOL;3,6676
OSASCO;2025-03;ETANOL;3,5859
OSASCO;2025-04;ETANOL;3,4792
OSASCO;2025-05;ETANOL;3,4636
OSASCO;2025-06;ETANOL;3,334
OSASCO;2025-07;ETANOL;3,3186
OSASCO;2025-08;ETANOL;3,4195
OSASCO;2025-09;ETANOL;3,5528
OSASCO;2025-10;ETANOL;3,5271
OSASCO;2025-11;ETANOL;3,6163
OSASCO;2025-12;ETANOL;3,7405
OSASCO;2025-01;GASOLINA;5,3213
OSASCO;2025-02;GASOLINA;5,4445
OSASCO;2025-03;GASOLINA;5,4048
OSASCO;2025-04;GASOLINA;5,3683
OSASCO;2025-05;GASOLINA;5,3608
OSASCO;2025-06;GASOLINA;5,2733
OSASCO;2025-07;GASOLINA;5,2563
OSASCO;2025-08;GASOLINA;5,2695
OSASCO;2025-09;GASOLINA;5,2833
OSASCO;2025-10;GASOLINA;5,2541
OSASCO;2025-11;GASOLINA;5,2426
OSASCO;2025-12;GASOLINA;5,2697
OSASCO;2025-01;DIESEL S10;5,5296
OSASCO;2025-02;DIESEL S10;5,7661
OSASCO;2025-03;DIESEL S10;5,7036
OSASCO;2025-04;DIESEL S10;5,4632
OSASCO;2025-05;DIESEL S10;5,2696
OSASCO;2025-06;DIESEL S10;5,2753
OSASCO;2025-07;DIESEL S10;5,3061
OSASCO;2025-08;DIESEL S10;5,4163
OSASCO;2025-09;DIESEL S10;5,3655
OSASCO;2025-10;DIESEL S10;5,4026
OSASCO;2025-11;DIESEL S10;5,4108
OSASCO;2025-12;DIESEL S10;5,4047
OURINHOS;2025-01;ETANOL;3,3616
OURINHOS;2025-02;ETANOL;3,4528
OURINHOS;2025-03;ETANOL;3,4184
OURINHOS;2025-04;ETANOL;3,3391
OURINHOS;2025-05;ETANOL;3,3012
OURINHOS;2025-06;ETANOL;3,204
OURINHOS;2025-07;ETANOL;3,1474
OURINHOS;2025-08;ETANOL;3,244
OURINHOS;2025-09;ETANOL;3,3927
OURINHOS;2025-10;ETANOL;3,3782
OURINHOS;2025-11;ETANOL;3,4692
OURINHOS;2025-12;ETANOL;3,6131
OURINHOS;2025-01;GASOLINA;5,2768
OURINHOS;2025-02;GASOLINA;5,4095
OURINHOS;2025-03;GASOLINA;5,3676
OURINHOS;2025-04;GASOLINA;5,3227
OURINHOS;2025-05;GASOLINA;5,2137
OURINHOS;2025-06;GASOLINA;5,2702
OURINHOS;2025-07;GASOLINA;5,234
OURINHOS;2025-08;GASOLINA;5,2325
OURINHOS;2025-09;GASOLINA;5,1513
OURINHOS;2025-10;GASOLINA;5,2491
OURINHOS;2025-11;GASOLINA;5,2506
OURINHOS;2025-12;GASOLINA;5,3295
OURINHOS;2025-01;DIESEL S10;5,5311
OURINHOS;2025-02;DIESEL S10;5,8029
OURINHOS;2025-03;DIESEL S10;5,6686
OURINHOS;2025-04;DIESEL S10;5,333
OURINHOS;2025-05;DIESEL S10;5,1146
OURINHOS;2025-06;DIESEL S10;5,145
OURINHOS;2025-07;DIESEL S10;5,2506
OURINHOS;2025-08;DIESEL S10;5,3692
OURINHOS;2025-09;DIESEL S10;5,3015
OURINHOS;2025-10;DIESEL S10;5,3637
OURINHOS;2025-11;DIESEL S10;5,418
OURINHOS;2025-12;DIESEL S10;5,3297
PARAGUACU PAULISTA;2025-01;ETANOL;3,3721
PARAGUACU PAULISTA;2025-02;ETANOL;3,4703
PARAGUACU PAULISTA;2025-03;ETANOL;3,4312
PARAGUACU PAULISTA;2025-04;ETANOL;3,3313
PARAGUACU PAULISTA;2025-05;ETANOL;3,3261
PARAGUACU PAULISTA;2025-06;ETANOL;3,1732
PARAGUACU PAULISTA;2025-07;ETANOL;3,1733
PARAGUACU PAULISTA;2025-08;ETANOL;3,2904
PARAGUACU PAULISTA;2025-09;ETANOL;3,4098
PARAGUACU PAULISTA;2025-10;ETANOL;3,3675
PARAGUACU PAULISTA;2025-11;ETANOL;3,4852
PARAGUACU PAULISTA;2025-12;ETANOL;3,5944
PARAGUACU PAULISTA;2025-01;GASOLINA;5,3538
PARAGUACU PAULISTA;2025-02;GASOLINA;5,4084
PARAGUACU PAULISTA;2025-03;GASOLINA;5,3726
PARAGUACU PAULISTA;2025-04;GASOLINA;5,326
PARAGUACU PAULISTA;2025-05;GASOLINA;5,2593
PARAGUACU PAULISTA;2025-06;GASOLINA;5,2856
PARAGUACU PAULISTA;2025-07;GASOLINA;5,2466
PARAGUACU PAULISTA;2025-08;GASOLINA;5,1717
PARAGUACU PAULISTA;2025-09;GASOLINA;5,1866
PARAGUACU PAULISTA;2025-10;GASOLINA;5,2873
PARAGUACU PAULISTA;2025-11;GASOLINA;5,2856
PARAGUACU PAULISTA;2025-12;GASOLINA;5,3012
PARAGUACU PAULISTA;2025-01;DIESEL S10;5,6231
PARAGUACU PAULISTA;2025-02;DIESEL S10;5,8251
PARAGUACU PAULISTA;2025-03;DIESEL S10;5,6985
PARAGUACU PAULISTA;2025-04;DIESEL S10;5,4574
PARAGUACU PAULISTA;2025-05;DIESEL S10;5,2719
PARAGUACU PAULISTA;2025-06;DIESEL S10;5,2599
PARAGUACU PAULISTA;2025-07;DIESEL S10;5,3576
PARAGUACU PAULISTA;2025-08;DIESEL S10;5,491
PARAGUACU PAULISTA;2025-09;DIESEL S10;5,4356
PARAGUACU PAULISTA;2025-10;DIESEL S10;5,4494
PARAGUACU PAULISTA;2025-11;DIESEL S10;5,4566
PARAGUACU PAULISTA;2025-12;DIESEL S10;5,4736
PINDAMONHANGABA;2025-01;ETANOL;3,4901
PINDAMONHANGABA;2025-02;ETANOL;3,5844
PINDAMONHANGABA;2025-03;ETANOL;3,5682
PINDAMONHANGABA;2025-04;ETANOL;3,4891
PINDAMONHANGABA;2025-05;ETANOL;3,4845
PINDAMONHANGABA;2025-06;ETANOL;3,4634
PINDAMONHANGABA;2025-07;ETANOL;3,3312
PINDAMONHANGABA;2025-08;ETANOL;3,393
PINDAMONHANGABA;2025-09;ETANOL;3,4953
PINDAMONHANGABA;2025-10;ETANOL;3,4992
PINDAMONHANGABA;2025-11;ETANOL;3,5811
PINDAMONHANGABA;2025-12;ETANOL;3,6935
PINDAMONHANGABA;2025-01;GASOLINA;5,3261
PINDAMONHANGABA;2025-02;GASOLINA;5,4368
PINDAMONHANGABA;2025-03;GASOLINA;5,4308
PINDAMONHANGABA;2025-04;GASOLINA;5,3968
PINDAMONHANGABA;2025-05;GASOLINA;5,4094
PINDAMONHANGABA;2025-06;GASOLINA;5,2785
PINDAMONHANGABA;2025-07;GASOLINA;5,2465
PINDAMONHANGABA;2025-08;GASOLINA;5,2588
PINDAMONHANGABA;2025-09;GASOLINA;5,292
PINDAMONHANGABA;2025-10;GASOLINA;5,2618
